student_id,program,cohort,unit_name,trs_score,class_average_trs,aptitude_improvement,logical_ability_improvement,sessions_attended,ai_tutor_usage_days,ai_mentor_usage_days,exam_prep_usage_days,ai_tutor_last_access,badges_earned
S1210,GMBA,GMBA_Aug24,Strategy,82.75389492633309,81.72485870237962,22.52143199577904,19.71059203757156,4,10,1,2,2025-05-21,"Rapid Improver, Rapid Improver"
S1211,GMBA,GMBA_Aug24,Business Analytics,76.12679321776528,76.43513924307996,19.482400050664488,18.576974952674345,5,12,3,4,2025-04-20,"Rapid Improver, Top Performer"
S1211,GMBA,GMBA_Aug24,Corporate Finance,77.08164835351396,75.9056022453141,19.850734477844078,16.558898091404075,5,6,5,2,2025-04-19,Top Performer
S1211,GMBA,GMBA_Aug24,Leadership,64.54247379358648,69.58108327560129,17.03108856327311,14.671618948304047,4,7,7,6,2025-04-20,"Consistent User, Consistent User"
S1211,GMBA,GMBA_Aug24,Strategy,75.47994758809241,78.31364707625077,19.36121908281381,16.75022203251901,6,8,7,6,2025-05-07,"Top Performer, Top Performer"
S1212,GMBA,GMBA_Aug24,Business Analytics,83.6021582109959,82.05837256858105,19.29211855916093,18.307471111550036,4,12,2,3,2025-05-18,"Rapid Improver, Rapid Improver"
S1212,GMBA,GMBA_Aug24,Corporate Finance,71.9603814908196,70.68310982881661,20.326626893177554,16.797408524083252,5,4,4,4,2025-04-16,Top Performer
S1212,GMBA,GMBA_Aug24,Leadership,65.06759059035703,60.84392193630081,18.91428530650936,13.729277718322578,5,9,7,4,2025-05-17,Top Performer
S1212,GMBA,GMBA_Aug24,Strategy,86.09300092852432,86.36699079016586,22.088414977912702,20.852761095877067,5,5,3,5,2025-05-12,Consistent User
S1213,GMBA,GMBA_Aug24,Business Analytics,82.70452821366956,88.41156752458477,21.301024397699816,18.366121549410867,6,7,4,6,2025-04-17,"Consistent User, Rapid Improver"
S1213,GMBA,GMBA_Aug24,Corporate Finance,73.0146341692398,81.26951806098967,16.391201419499776,16.91134750335385,5,8,7,2,2025-04-19,"Top Performer, Consistent User"
S1213,GMBA,GMBA_Aug24,Leadership,75.2235003037564,72.29824512692417,15.752074733348767,16.61417088534663,5,12,5,3,2025-05-04,Rapid Improver
S1213,GMBA,GMBA_Aug24,Strategy,78.30159741281237,76.70619891493763,18.811257654212177,17.409772595185185,4,11,5,3,2025-04-20,
S1214,GMBA,GMBA_Aug24,Business Analytics,69.04789959962496,64.6843307272996,13.436383521995479,14.247092192921986,6,7,6,1,2025-05-11,"Consistent User, Consistent User"
S1214,GMBA,GMBA_Aug24,Corporate Finance,74.8967874257485,73.2088527728167,16.087976903657434,15.513991517765465,5,7,3,5,2025-05-20,"Top Performer, Top Performer"
S1214,GMBA,GMBA_Aug24,Leadership,86.8902156976431,90.02376112063456,19.946331298077517,23.748408374445226,4,8,3,4,2025-04-24,"Top Performer, Top Performer"
S1214,GMBA,GMBA_Aug24,Strategy,85.53987846979071,85.79692182140877,20.58742149490387,18.208309072244592,5,11,6,1,2025-05-17,Rapid Improver
S1215,GMBA,GMBA_Aug24,Business Analytics,85.17246799678732,90.15212081229296,19.42485666052827,19.655840476695186,4,5,3,1,2025-05-20,"Consistent User, Rapid Improver"
S1215,GMBA,GMBA_Aug24,Corporate Finance,89.56517172732325,89.57789719905925,18.04998109192265,17.096791000920128,5,7,4,5,2025-05-17,"Rapid Improver, Consistent User"
S1215,GMBA,GMBA_Aug24,Leadership,75.54289954161204,82.0391373453176,21.985886832123754,15.280125305259912,4,12,6,1,2025-04-15,"Consistent User, Top Performer"
S1215,GMBA,GMBA_Aug24,Strategy,78.85411842123361,85.31407883156972,16.008298785620568,17.55554595705499,4,4,5,5,2025-05-17,"Top Performer, Rapid Improver"
S1216,GMBA,GMBA_Aug24,Business Analytics,100.0,89.43095901154727,23.33934644780213,22.868814349424795,6,5,6,6,2025-04-29,Consistent User
S1216,GMBA,GMBA_Aug24,Corporate Finance,75.40171184297876,68.34877670599855,22.03743052543767,17.573135086926143,5,7,7,2,2025-05-18,Consistent User
S1216,GMBA,GMBA_Aug24,Leadership,68.18544197941793,73.13792536366904,16.532589313715825,11.997612674779969,4,12,1,4,2025-04-27,"Rapid Improver, Consistent User"
S1216,GMBA,GMBA_Aug24,Strategy,93.5855629685145,89.71240960239425,26.923163360321563,21.014086476216757,6,6,5,3,2025-05-09,
S1217,GMBA,GMBA_Aug24,Business Analytics,80.09566673294555,76.0386464191214,17.18236566377987,17.003434680025336,5,5,7,5,2025-05-11,"Top Performer, Consistent User"
S1217,GMBA,GMBA_Aug24,Corporate Finance,71.99188136795644,75.1239129797605,15.893999354106361,16.359348886031515,4,6,3,1,2025-04-17,"Top Performer, Top Performer"
S1217,GMBA,GMBA_Aug24,Leadership,65.30662373271103,72.35919032652899,15.63502568791888,13.535727230211302,5,9,2,4,2025-05-07,Rapid Improver
S1217,GMBA,GMBA_Aug24,Strategy,60.48334114458982,56.11901657859693,15.721692024991462,12.146097064657447,5,7,3,3,2025-05-18,Rapid Improver
S1218,GMBA,GMBA_Aug24,Business Analytics,78.6497479728541,79.18328711530921,18.273626858857362,16.743123293210417,5,11,6,5,2025-04-20,"Consistent User, Top Performer"
S1218,GMBA,GMBA_Aug24,Corporate Finance,71.58626904214324,76.6454555113706,19.705969275006037,20.13809203910124,4,12,3,1,2025-05-03,"Consistent User, Consistent User"
S1218,GMBA,GMBA_Aug24,Leadership,76.88189285251288,79.14842448597308,16.619722723078254,18.106249410049756,5,5,7,4,2025-04-14,"Consistent User, Consistent User"
S1218,GMBA,GMBA_Aug24,Strategy,78.97381671827938,78.93788962983025,21.33807002760453,19.854842228942204,4,3,4,2,2025-04-22,"Rapid Improver, Consistent User"
S1219,GMBA,GMBA_Aug24,Business Analytics,76.559549782603,75.18014509536906,24.09670712817301,18.622793743461205,6,10,2,3,2025-04-26,Top Performer
S1219,GMBA,GMBA_Aug24,Corporate Finance,73.07639170667005,74.79639505519212,18.842686452240777,19.315717601344293,6,4,5,3,2025-05-22,
S1219,GMBA,GMBA_Aug24,Leadership,98.99720322681563,95.3336338356155,21.60358342497985,25.0,6,11,7,3,2025-05-05,Consistent User
S1219,GMBA,GMBA_Aug24,Strategy,72.20778686362843,72.45904253920037,19.080346936605864,14.650581786949985,4,9,1,5,2025-04-22,
S1220,GMBA,GMBA_Aug24,Business Analytics,57.44667262364099,50.0,15.476470100266813,14.172060704884728,4,7,7,4,2025-05-13,"Rapid Improver, Consistent User"
S1220,GMBA,GMBA_Aug24,Corporate Finance,84.88380699746085,83.08462350900918,22.60502379625797,20.456310600899993,6,5,4,3,2025-05-19,"Top Performer, Rapid Improver"
S1220,GMBA,GMBA_Aug24,Leadership,76.61235981750127,76.99839892936438,15.289669155111907,15.829879105849374,5,3,4,6,2025-05-06,"Rapid Improver, Rapid Improver"
S1220,GMBA,GMBA_Aug24,Strategy,69.58155899368516,66.43181877931842,20.036297111393395,13.251036052454808,4,9,4,1,2025-04-24,Top Performer
S1221,GMBA,GMBA_Aug24,Business Analytics,75.42971519138888,76.63819098323185,16.10324681705971,18.437624055150394,6,5,7,5,2025-05-02,Top Performer
S1221,GMBA,GMBA_Aug24,Corporate Finance,85.7776279367103,93.65793112459542,19.24718543458092,15.75510372484856,5,7,5,4,2025-05-22,"Top Performer, Consistent User"
S1221,GMBA,GMBA_Aug24,Leadership,70.59794004049238,65.51616562313815,19.42793986225682,14.00335497852489,4,12,6,3,2025-05-02,"Consistent User, Top Performer"
S1221,GMBA,GMBA_Aug24,Strategy,61.3674966924211,57.851123477708235,15.893883627385934,13.238383816577628,4,10,2,3,2025-05-09,
S1222,GMBA,GMBA_Aug24,Business Analytics,68.99755808727248,69.98567795114276,13.753768742171552,19.36021360126918,4,10,1,6,2025-05-05,"Consistent User, Consistent User"
S1222,GMBA,GMBA_Aug24,Corporate Finance,70.8739369628308,69.03533403726266,14.35381685959451,15.783278647573166,6,3,2,6,2025-04-15,"Top Performer, Consistent User"
S1222,GMBA,GMBA_Aug24,Leadership,68.69859648213071,64.7171445610271,14.37065625714371,18.545442805432778,4,3,5,5,2025-05-01,Top Performer
S1222,GMBA,GMBA_Aug24,Strategy,74.57664343201215,69.34575223274608,21.035676392908933,19.858758357103646,6,9,1,1,2025-04-19,"Rapid Improver, Top Performer"
S1223,GMBA,GMBA_Aug24,Business Analytics,64.04186720881656,71.50285843660666,15.773091323291965,15.241683850862909,5,5,3,3,2025-05-13,Top Performer
S1223,GMBA,GMBA_Aug24,Corporate Finance,75.30469414657128,76.33509914196965,17.456048634764336,16.342459467234356,5,5,7,1,2025-05-16,Consistent User
S1223,GMBA,GMBA_Aug24,Leadership,78.08693791561645,86.85374229234425,18.264164334748376,18.00111134357174,5,7,4,5,2025-04-16,"Consistent User, Top Performer"
S1223,GMBA,GMBA_Aug24,Strategy,77.86085987969837,86.51982430205709,16.05452344958361,17.06718124800125,4,9,4,2,2025-04-14,Consistent User
S1224,GMBA,GMBA_Aug24,Business Analytics,70.38776274690711,65.49541134556912,15.595349781701056,13.894904849096504,5,9,6,2,2025-05-17,"Top Performer, Rapid Improver"
S1224,GMBA,GMBA_Aug24,Corporate Finance,76.36308512440434,73.99451274958354,13.452138801160627,14.823773872191783,6,11,2,6,2025-05-09,"Consistent User, Top Performer"
S1224,GMBA,GMBA_Aug24,Leadership,74.76751818151958,80.98863545912356,20.55485192612086,15.590271426751126,5,4,1,1,2025-05-07,"Rapid Improver, Rapid Improver"
S1224,GMBA,GMBA_Aug24,Strategy,91.92953412349564,89.79311408116145,20.79858484397206,20.427215633301476,4,5,7,6,2025-04-25,"Rapid Improver, Top Performer"
S1225,GMBA,GMBA_Aug24,Business Analytics,63.934639264172574,57.484000890509485,17.534375419864887,11.641320440984318,5,7,5,3,2025-04-27,"Top Performer, Consistent User"
S1225,GMBA,GMBA_Aug24,Corporate Finance,62.49196721603094,64.03531965644132,12.727966458494112,16.3151643452726,6,5,7,3,2025-05-15,
S1225,GMBA,GMBA_Aug24,Leadership,73.83169353141176,69.71797187850154,16.09805347185238,16.974420556831056,5,8,7,4,2025-05-16,
S1225,GMBA,GMBA_Aug24,Strategy,71.60188793770922,78.24619109102615,14.228098769482266,15.5445768275561,5,12,1,2,2025-04-15,
S1226,GMBA,GMBA_Aug24,Business Analytics,59.566495261974154,72.09693141159917,16.993896512167417,14.281105364109797,6,11,7,4,2025-05-19,"Top Performer, Rapid Improver"
S1226,GMBA,GMBA_Aug24,Corporate Finance,76.9061248157912,80.15188328125042,18.38107044117579,17.189319521347095,6,11,2,1,2025-05-02,"Consistent User, Consistent User"
S1226,GMBA,GMBA_Aug24,Leadership,87.79078715077085,84.69457795372121,20.70048427764656,20.445999691455032,4,10,3,1,2025-05-15,"Rapid Improver, Top Performer"
S1226,GMBA,GMBA_Aug24,Strategy,85.30984294104047,88.24762285392237,21.190467954519015,17.934132766821296,5,6,1,5,2025-05-01,"Consistent User, Consistent User"
S1227,GMBA,GMBA_Aug24,Business Analytics,89.8004837016556,87.82191610251962,19.4547613716538,21.413558182954528,6,7,4,2,2025-05-16,"Rapid Improver, Consistent User"
S1227,GMBA,GMBA_Aug24,Corporate Finance,81.15694439772508,87.90210060538402,20.02420284383571,20.993979853411055,5,7,6,2,2025-05-09,Top Performer
S1227,GMBA,GMBA_Aug24,Leadership,76.44498488668454,74.1864603312547,18.840734382816496,16.476343203501123,4,6,5,3,2025-05-21,"Consistent User, Top Performer"
S1227,GMBA,GMBA_Aug24,Strategy,59.90383064925319,64.02685350384537,15.686812804937807,11.999475737803186,5,11,5,6,2025-05-12,Top Performer
S1228,GMBA,GMBA_Aug24,Business Analytics,76.58789163282802,73.07675586769402,17.745118232538612,18.1247922160813,6,12,1,6,2025-04-28,Top Performer
S1228,GMBA,GMBA_Aug24,Corporate Finance,66.30513037191214,67.78918052312444,17.215570615089696,16.788200981060392,6,12,1,6,2025-04-18,
S1228,GMBA,GMBA_Aug24,Leadership,100.0,98.0,27.660980404767507,23.65336282719295,5,4,1,6,2025-05-11,Rapid Improver
S1228,GMBA,GMBA_Aug24,Strategy,62.53158295142809,61.760955199689114,16.501250286114484,13.944269752929307,5,9,3,3,2025-04-17,"Top Performer, Top Performer"
S1229,GMBA,GMBA_Aug24,Business Analytics,81.43935725615543,75.44178808261138,21.23852580355523,16.88026882711302,6,5,1,2,2025-04-30,Top Performer
S1229,GMBA,GMBA_Aug24,Corporate Finance,87.32400671585864,87.90268288771959,20.489023516488675,18.3017425016887,5,5,3,5,2025-04-29,Top Performer
S1229,GMBA,GMBA_Aug24,Leadership,77.70199089619165,71.67753842885516,18.07851049164238,17.89979205313431,5,9,5,4,2025-04-20,Consistent User
S1229,GMBA,GMBA_Aug24,Strategy,69.80055529232675,64.02302228452751,18.54203727193224,13.950718185627819,5,3,1,5,2025-05-20,Top Performer
S1230,GMBA,GMBA_Aug24,Business Analytics,80.41888384442676,80.02706988120872,21.442453089413938,18.633554773077925,6,12,3,3,2025-04-16,"Consistent User, Rapid Improver"
S1230,GMBA,GMBA_Aug24,Corporate Finance,53.88238463936095,50.0,16.07072320674853,13.717925163599904,6,4,4,3,2025-05-13,Consistent User
S1230,GMBA,GMBA_Aug24,Leadership,82.22976565707766,80.6711879562972,17.589278188818547,18.54598971689349,5,7,5,6,2025-05-09,"Top Performer, Rapid Improver"
S1230,GMBA,GMBA_Aug24,Strategy,71.97604076077506,73.25505420530736,18.799622169976203,15.608069720788158,4,10,3,3,2025-05-15,"Rapid Improver, Consistent User"
S1231,GMBA,GMBA_Aug24,Business Analytics,82.49980663971007,81.41847176838519,21.574794803822687,16.07091609524892,6,7,6,5,2025-05-19,"Rapid Improver, Rapid Improver"
S1231,GMBA,GMBA_Aug24,Corporate Finance,51.39331128547457,53.01139547084225,14.814866365619842,9.181467164866529,6,9,2,6,2025-04-25,Consistent User
S1231,GMBA,GMBA_Aug24,Leadership,76.00178170589565,75.40715465855081,19.919241871455647,16.43667807923227,5,3,2,3,2025-04-17,"Consistent User, Rapid Improver"
S1231,GMBA,GMBA_Aug24,Strategy,75.88603230342612,69.55945151989545,18.49067496264565,14.22249997320844,6,11,5,2,2025-04-23,Consistent User
S1232,GMBA,GMBA_Aug24,Business Analytics,80.37084565443324,72.85479116200324,19.962636083599783,17.54802814317636,6,7,1,2,2025-04-14,"Consistent User, Rapid Improver"
S1232,GMBA,GMBA_Aug24,Corporate Finance,87.9584693309639,89.02213092053674,22.425305535126295,19.351843595618465,4,11,7,5,2025-05-19,"Consistent User, Rapid Improver"
S1232,GMBA,GMBA_Aug24,Leadership,84.73823643034976,87.4048846792252,20.59585765717499,20.380191421254022,5,12,6,3,2025-05-14,"Consistent User, Top Performer"
S1232,GMBA,GMBA_Aug24,Strategy,71.63103973802724,70.98802212549322,18.8215889991709,17.682700133230266,6,5,6,5,2025-05-22,"Rapid Improver, Consistent User"
S1233,GMBA,GMBA_Aug24,Business Analytics,84.82325657689627,94.7967569570831,20.02577884596696,18.73734644999376,4,11,5,1,2025-04-24,Top Performer
S1233,GMBA,GMBA_Aug24,Corporate Finance,84.84987014036207,87.55618494758339,18.778402981159452,18.197115841149294,6,10,5,2,2025-04-19,"Rapid Improver, Consistent User"
S1233,GMBA,GMBA_Aug24,Leadership,95.83385312561657,98.0,22.619921155383892,20.40365077897474,5,9,7,2,2025-05-04,"Top Performer, Top Performer"
S1233,GMBA,GMBA_Aug24,Strategy,77.92029779360499,75.19875297057135,20.131590862000962,15.99549419796438,6,5,5,6,2025-05-02,Top Performer
S1234,GMBA,GMBA_Aug24,Business Analytics,73.63870559723772,77.11235360001683,23.44494901516655,15.821103042157173,4,3,6,1,2025-04-30,"Consistent User, Rapid Improver"
S1234,GMBA,GMBA_Aug24,Corporate Finance,78.96115658824364,80.8478641613927,20.53031563838949,12.442631445688338,6,8,1,4,2025-04-13,Rapid Improver
S1234,GMBA,GMBA_Aug24,Leadership,67.03912332049055,65.89073441341641,18.700863349185475,15.032425995553021,5,5,6,3,2025-04-19,"Consistent User, Rapid Improver"
S1234,GMBA,GMBA_Aug24,Strategy,72.83833500959427,72.088657877976,16.553095650978253,13.404828090726468,5,10,5,2,2025-04-14,"Top Performer, Top Performer"
S1235,GMBA,GMBA_Aug24,Business Analytics,68.90318832116644,70.62788676739724,13.547917161560584,17.360500116287312,4,5,7,3,2025-05-03,Top Performer
S1235,GMBA,GMBA_Aug24,Corporate Finance,64.88492216216143,66.09163218731125,13.711492167521083,12.723480698809487,4,12,5,4,2025-04-21,"Consistent User, Rapid Improver"
S1235,GMBA,GMBA_Aug24,Leadership,80.99490535086895,79.08626898440305,20.047501939901696,20.974634983230395,6,10,4,6,2025-05-08,Top Performer
S1235,GMBA,GMBA_Aug24,Strategy,77.94860099499435,73.52700803678574,21.115453900169697,17.557695308159165,6,9,5,1,2025-05-13,Consistent User
S1236,GMBA,GMBA_Aug24,Business Analytics,86.97549119645694,87.93016869627228,20.70485201014234,20.18505991481302,4,7,7,1,2025-04-30,"Consistent User, Rapid Improver"
S1236,GMBA,GMBA_Aug24,Corporate Finance,82.97014113086091,73.35124831619265,24.415310801555258,18.846767916372453,5,4,6,6,2025-04-24,Rapid Improver
S1236,GMBA,GMBA_Aug24,Leadership,68.32648515837656,69.40313367557431,16.998127139830043,15.910679557618073,5,3,5,4,2025-04-16,Consistent User
S1236,GMBA,GMBA_Aug24,Strategy,76.733141259861,71.76647796861089,20.0658221561403,22.407292037784632,6,7,4,1,2025-05-01,Rapid Improver
S1237,GMBA,GMBA_Aug24,Business Analytics,71.81597986250785,70.2066657421672,18.979668904225136,17.178320253974967,6,4,4,2,2025-04-19,Rapid Improver
S1237,GMBA,GMBA_Aug24,Corporate Finance,62.669350775556666,61.86386466745527,11.575849082282286,13.497393524227283,4,4,3,4,2025-05-19,"Consistent User, Rapid Improver"
S1237,GMBA,GMBA_Aug24,Leadership,60.211304624975114,59.89662315066204,14.53440117606658,12.62349386151691,4,8,1,4,2025-05-04,Rapid Improver
S1237,GMBA,GMBA_Aug24,Strategy,63.8915385610709,61.92672409692134,15.610843548514305,12.629668012989296,6,5,6,1,2025-05-09,"Top Performer, Consistent User"
S1238,GMBA,GMBA_Aug24,Business Analytics,70.08468193523251,63.74856173497322,15.662198033675862,15.749460960509643,5,11,1,5,2025-05-04,Consistent User
S1238,GMBA,GMBA_Aug24,Corporate Finance,63.025697854081656,54.90122085235693,12.719733429004297,12.464713614549648,6,5,2,4,2025-04-30,
S1238,GMBA,GMBA_Aug24,Leadership,72.8522787742862,79.26916745171062,19.44272747827031,17.355554011268936,4,11,2,5,2025-04-15,"Consistent User, Rapid Improver"
S1238,GMBA,GMBA_Aug24,Strategy,80.1761286224654,83.95644032599152,17.988678057713795,14.978818006786286,6,12,3,6,2025-04-28,Consistent User
S1239,GMBA,GMBA_Aug24,Business Analytics,74.68439069824524,70.61834188996511,22.22508375944532,14.833377051354766,5,7,3,2,2025-04-14,"Top Performer, Consistent User"
S1239,GMBA,GMBA_Aug24,Corporate Finance,77.83370520972676,84.4901326508569,19.63202716309932,17.418149485429513,4,6,4,3,2025-04-16,
S1239,GMBA,GMBA_Aug24,Leadership,70.83533097115993,73.4676412729563,13.375960759742561,14.389206034030556,4,3,7,6,2025-04-25,Top Performer
S1239,GMBA,GMBA_Aug24,Strategy,63.37563249762596,58.45238554150352,19.235533935134104,13.66756527394741,6,4,1,3,2025-05-17,"Consistent User, Consistent User"
S1240,GMBA,GMBA_Aug24,Business Analytics,74.92172997143088,76.40400312342544,17.025270890136817,15.65403132490727,6,12,4,2,2025-05-11,"Rapid Improver, Top Performer"
S1240,GMBA,GMBA_Aug24,Corporate Finance,99.65600778577276,94.9468504087735,27.34861236668913,25.0,6,4,2,2,2025-05-01,"Rapid Improver, Consistent User"
S1240,GMBA,GMBA_Aug24,Leadership,69.42856710653416,67.4253347738374,14.907269014399931,15.944160360625755,6,11,6,5,2025-05-06,Top Performer
S1240,GMBA,GMBA_Aug24,Strategy,65.67862346745267,66.58671260813682,16.48110307022384,15.332249134943302,4,8,5,2,2025-05-05,
